10000 9000000 9000000 
1735065 6418581 1922841 6375449
3694480 5137261 3783410 5036538
2443635 3292118 2520095 3185397
5778283 7921372 5891547 7851275
5924006 5794199 5975456 5580589
6788442 7156526 6873132 7051293
2564945 4436537 2708385 4395988
8558154 7656973 8728367 7617896
7363749 2478399 7421160 2412091
374092 7689303 514377 7615959
5556676 2255467 5643181 2112010
1797609 7345764 1924023 7278475
5755345 8038842 5806855 7921372
170750 5055652 321654 5011720
3136249 8776964 3206388 8601635
854922 6090027 923602 5955137
6540639 2236503 6670719 2162443
4140844 5399026 4187958 5244139
7170091 8637851 7260604 8529226
7972689 5539077 8019102 5297880
4665490 3404494 4760869 3291017
4400823 7409917 4470006 7267294
6533402 2917928 6634404 2834518
1991017 6094550 2069442 6027809
3638754 3350180 3726032 3242221
190417 3445607 276394 3386887
790223 8018285 863562 7947908
6775453 3172034 6836385 3008173
1910148 2346797 2070303 2308575
7557689 2795462 7668205 2735743
5311168 193396 5441884 133498
1489352 715415 1578821 607113
7404376 8723410 7560356 8651092
3458677 7441511 3569847 7345764
7013227 1666407 7123940 1578025
3403938 2590935 3477987 2467872
1150691 6084442 1206180 5965814
5456018 4973817 5550226 4927082
7747352 6804689 7816949 6695749
319381 4615462 408812 4506556
1099871 7719937 1168415 7556367
4270831 5504241 4307465 5399026
6232678 2652016 6307701 2608255
6159689 8342870 6291404 8288934
1606737 3436652 1688517 3362178
2619880 8776964 2742470 8716646
7905776 377166 7937879 218407
5554292 2112010 5633163 1965448
3483083 3642160 3638754 3586887
7363749 5666094 7542873 5611371
7060181 4500305 7144348 4415392
7627275 2432720 7703170 2314519
3765299 7683714 3843293 7594017
4665490 3463181 4760869 3404494
0 8575287 199027 8522583
6670719 2322184 6739600 2195718
109267 7133715 278391 7070312
1198751 5621993 1342638 5572944
3028013 3046882 3178365 2971961
671874 8171606 817006 8111947
8779393 3127639 9000000 3095962
709446 6805916 825747 6719029
6464420 4518398 6551052 4415392
6291310 618471 6339162 529223
0 1410094 142548 1364149
3028013 3292118 3107128 3222269
8806828 5119392 8934011 5048330
4938932 3645115 5006473 3463181
0 7615959 98490 7541784
8884482 1116683 9000000 1049431
8285574 3558866 8363484 3477459
3617682 6298631 3701326 6161623
2960339 6406240 3038864 6298631
4286413 5244139 4397908 5133666
5474652 7195971 5534744 7080374
3483083 3330525 3590577 3242221
738979 4092894 818083 4005747
7097049 1106394 7205982 1024915
5036865 7847536 5152626 7766095
1911249 544948 2070303 474890
2253094 2109005 2419269 2060769
8392388 8097182 8558154 8055045
2619880 8594251 2861423 8553150
5402128 8869114 5506002 8783374
7961762 3574495 8003802 3430986
5968660 417386 6089934 317184
1707330 4217170 1793210 4085452
1168415 7397977 1320788 7345764
4854024 5902121 4944846 5798310
935925 4572684 1078636 4545547
4889778 1621938 5091142 1588151
6167769 783732 6255782 662249
1606737 3487233 1795157 3436652
5949050 5498276 6029921 5434712
4386966 8234344 4470006 8122317
3028013 2908158 3178365 2832334
5737344 1072538 5776114 893609
4264757 1825755 4463058 1763461
3684381 1334925 3719244 1157968
2232343 7428292 2377745 7345764
4037979 7459969 4069057 7319501
7829246 2971392 7870715 2853105
881898 5085408 956270 4997722
8913378 5048330 9000000 4909243
8558154 7617896 8617949 7451918
2088444 4796857 2177754 4705967
8362799 5383563 8483349 5321724
8749596 1655502 8896413 1572941
899678 314005 1006651 233719
6213227 5887140 6275790 5732502
819189 4361325 889308 4270963
987491 5750657 1074162 5623141
2665912 408571 2819317 339903
5551973 3504881 5684817 3474435
1877144 7948186 1922638 7865509
3035965 4259335 3097092 4063633
8559144 1726598 8644803 1655502
8254450 5539077 8308632 5324519
366420 3021078 475239 2931788
2958245 1950202 3061632 1834753
3693573 3690508 3856943 3642160
7311209 375872 7400225 266689
1529691 7707287 1680665 7637747
5557517 2679642 5663909 2609165
121987 1568569 220575 1466018
8192059 8143701 8257763 7969283
6042588 8486196 6159689 8453954
3547282 1351338 3624203 1273496
6874064 806276 6962585 735751
291863 8200156 431248 8128583
7819196 2112010 7908020 2029895
1764837 7948186 1877144 7865509
6641187 5093990 6728784 4994658
5495007 2255467 5556676 2112010
7990153 2029895 8018489 1902025
3889480 8471178 4000126 8389731
6353129 3292144 6464420 3200563
2668531 7402125 2729142 7345764
2141032 1274067 2275825 1190447
5029598 5381829 5178962 5324112
1502484 4436537 1573706 4321474
1669374 132821 1753257 0
4251062 8854998 4336878 8773231
3419366 5080980 3526469 5036721
6172875 6719029 6380501 6681370
8381889 4797614 8454159 4734928
1391544 1933210 1442971 1850442
6570321 2569565 6612097 2483220
8896039 6810563 8952414 6678641
7011967 7521452 7069990 7366410
2950588 5534366 3031567 5464647
52079 7133715 109267 7013060
3113420 1032420 3180013 927561
2226789 399984 2331653 331142
6281428 9000000 6342634 8930045
574761 320248 691465 248489
1583376 2695165 1677963 2606831
3253263 600086 3406900 539912
8169388 551617 8309531 513960
6556673 5196335 6651473 5140391
8770241 1258850 8830673 1166790
3341555 5717543 3405802 5613959
8167058 2409268 8271371 2318194
2217929 3170557 2312762 3096585
7701912 7396552 7818909 7303824
5409839 4087035 5551740 4052411
425979 6053520 522303 5944038
2230200 769215 2354002 708238
2557912 9000000 2609924 8871280
8183164 4712100 8276234 4656467
1881552 1850442 1950982 1688589
2392319 8939658 2508234 8859347
5028643 7007670 5064033 6818899
4680201 7124090 4771599 6997173
84077 3619388 138477 3470417
2963436 115858 3115350 91464
6167769 454145 6309177 422685
8915701 8910401 9000000 8774365
7930967 7388054 8185270 7346511
4102987 8135795 4236144 8081414
4426421 8684192 4470006 8585889
1322984 148764 1391544 0
1881552 1568285 2070303 1505196
2126796 5641999 2189886 5473773
8059062 1240233 8205917 1198509
7414942 5611371 7477712 5503282
7489177 4218804 7578293 4100613
1940068 283113 2070303 191849
4470006 7724109 4542844 7637878
2855525 7345764 2963116 7236157
574761 168837 712181 113804
6184281 5887140 6213227 5732502
3435249 942987 3529722 871602
672130 5083643 809050 5028534
2416090 2923177 2484359 2774237
8109599 2662058 8243319 2583319
564614 7818969 649804 7719937
6871048 2031283 6933300 1902025
3624203 2479168 3721073 2393950
6995383 6340572 7101071 6304394
7363749 4694787 7509023 4636281
2559790 5136043 2665853 5058410
5581396 1552716 5776114 1503024
2878263 6298631 2909578 6126681
5631152 893609 5709373 783732
4229252 7459969 4303472 7346696
6151636 330448 6234262 243538
5674993 7326789 5775851 7237631
5959478 1909554 6002548 1807475
5414005 4728391 5514205 4660036
7799862 4292982 7898843 4190481
8336530 2333643 8473497 2294586
4060815 2741346 4177225 2674196
7675401 3574495 7717670 3441291
8617949 7617896 8739363 7554282
6020550 1021753 6069210 783732
366420 2337457 501793 2295452
6230952 4685511 6359678 4605851
8264442 6589177 8340408 6455838
3406900 63410 3529722 0
8752066 7170111 8838734 7097432
7045594 4285177 7120275 4207026
1453817 2803411 1583376 2716056
2718900 3675058 2919488 3630764
7272503 1712088 7442343 1660148
6895347 2309809 6956800 2112010
3856064 8061424 3913911 7914382
0 2828284 118208 2796068
2655398 3292118 2724134 3169756
2524194 8604358 2619880 8504145
6549810 8136678 6704142 8087593
2275825 1274067 2343483 1122206
1992999 8774125 2110220 8704606
3724273 4957488 3852805 4920533
6234262 130262 6317532 0
4320209 8081414 4470006 8040001
0 8385794 131056 8306097
121363 267672 204632 183405
8558154 6810563 8618831 6736118
2264497 8092499 2335753 8039088
1932986 3250493 2017695 3162445
881898 5170291 997827 5085408
5695471 8156707 5756096 8038842
738979 2598792 870474 2504325
8109379 6820415 8248290 6766799
1583376 3034163 1677963 2927189
5814256 6719029 5854679 6630829
3337513 5108514 3419366 4957488
3819080 8110279 3910210 8061424
8323747 1165088 8381600 1001742
6683308 7292708 6738775 7192781
7008017 1289731 7097049 1178877
8080236 7230244 8182253 7113801
8806828 5549251 8871722 5481632
8558154 6308963 8641448 6176992
3901261 5278833 4060815 5201700
4794089 2559518 4889173 2441967
6085199 1552716 6126903 1449239
2217720 5373851 2369471 5304639
4799675 5509120 4864866 5376680
5581396 1072538 5639277 893609
6646024 940643 6797884 875482
8613009 5349442 8680752 5178737
8003802 2860455 8091346 2819901
5266567 1406603 5396152 1360397
2778809 8716646 2861423 8594251
5162344 3769029 5285551 3705561
5267595 7491892 5336287 7353505
8342692 240678 8474099 196979
3739570 3815128 3856943 3742384
4069057 7459969 4148506 7386891
5727778 2112010 5862821 2031208
4832111 6245285 4922263 6114091
4244751 992138 4447055 939915
8807039 7737108 8868535 7617896
5582851 5324112 5660278 5250626
2758072 662763 2819317 536150
5547418 6420928 5602606 6306850
8145985 8671993 8220064 8548575
7853158 8280442 7895892 8120980
286957 4615462 319381 4436537
4691869 5991637 4736865 5836000
2865645 2083314 2958245 1975845
8335342 870524 8407359 749379
7930967 7230244 8037488 7113801
5233732 7013226 5348197 6929955
3375957 1273496 3453975 1143616
7260604 8532813 7406241 8467148
4531682 3219227 4643668 3159511
5980165 3608816 6084449 3535077
5948478 1416954 6103072 1388230
5266873 2942695 5395554 2870901
3456137 4675116 3493698 4559333
933045 7947908 994251 7885408
4187958 5399026 4255417 5244139
5801490 5887961 5833636 5671234
1583376 2373240 1654253 2308575
6724914 3725057 6770713 3473592
8309141 8097182 8392388 7969283
4060815 783732 4113642 618464
5409839 3881612 5513252 3769029
8842869 8264183 8889779 8108238
5249978 4662136 5414005 4599882
4605297 5991637 4668704 5836000
4209187 8854998 4251062 8684192
4395024 542040 4425046 403452
2501843 536150 2640449 457929
799412 4966711 985312 4932389
8813136 6176992 8918445 6087804
2155997 7345764 2244636 7272911
4069057 7267363 4148506 7195830
5459603 6719029 5516403 6632128
5413034 541257 5477886 462129
8277101 1783265 8303530 1619134
5924006 6172185 6037968 6090176
3055305 7830630 3189230 7746707
3725927 1157968 3877056 1092353
847340 8950609 931795 8810748
1084031 6298631 1150915 6199319
2302170 5473773 2369471 5373851
5075221 5241123 5198688 5204230
3912538 3368477 3979185 3291862
3502357 4436537 3546583 4281914
4483701 3291017 4531682 3159511
0 8856772 78289 8747171
8588981 612369 8714932 534852
8918445 6033769 9000000 5895523
6107381 5431340 6185105 5346390
1013292 7182990 1164124 7122218
5875215 5498276 5949050 5380093
5413034 615242 5481921 541257
3316304 2121018 3442629 2081486
6774925 5211736 6902208 5138385
8888968 2112010 8953480 2031318
2614598 1144092 2687742 1032420
4866182 3376954 4942448 3236014
8030498 8377363 8142432 8336582
1839165 4436537 1889702 4322943
1759160 8919688 1812560 8728203
4614781 5710462 4652576 5600806
4687194 2258605 4746292 2112010
3151011 4607949 3202660 4436537
8407359 940643 8528533 882860
7379108 1400597 7483571 1289731
987491 6084442 1095535 6000945
654797 8708005 723844 8643188
3268972 3182683 3335878 3104641
2650255 6946386 2715023 6843331
8558154 6582319 8618831 6496200
2002159 4085452 2070303 3938271
2351975 8413223 2397808 8234344
8701827 1331441 8828900 1258850
1789945 3291705 1932986 3221484
6153808 4948902 6366487 4891833
411807 7142281 496394 7089029
3915055 573686 4060815 490978
4264757 1481708 4375199 1381975
4752259 325530 4852862 243557
681658 4812724 714932 4625912
2740830 8021543 2842558 7910873
8098489 7476576 8185270 7388054
5321493 1253438 5388345 1176745
8563485 2992383 8635331 2903882
421722 352222 574761 309703
2600401 8006764 2740830 7952174
4637201 1621938 4741274 1549478
6020883 5794199 6110564 5670557
8404483 2731994 8504370 2688415
1934791 8429732 2001850 8378766
3333918 6998776 3477987 6913470
2124487 2051348 2253094 1987239
959044 1886862 1037316 1762636
2687742 1229625 2784366 1152672
2501843 1500301 2651952 1458375
2849129 6056543 2927302 5976272
1212782 1603270 1344085 1566400
981735 8111947 1079852 8031481
1135975 8562335 1198840 8459167
5460881 6949037 5534744 6868282
5091142 2051665 5185423 1996896
3682144 791234 3893554 759095
6166426 4824810 6218683 4685511
6574246 7679651 6621527 7536048
6290287 5364730 6376867 5311583
5857944 709459 5968660 651377
8301463 8214452 8350452 8097182
6533634 4797411 6570927 4663559
4148650 3159511 4221943 3072998
5686550 6261981 5793101 6172185
2662309 1989553 2725510 1834753
1895244 4022947 1966878 3880283
3426293 2754495 3483083 2590935
7632335 5056935 7703885 4909243
6319165 864969 6464097 832323
514377 7818969 564614 7719937
2839477 4496667 2954038 4436537
109267 7030674 154799 6887992
1395925 8337608 1455280 8234344
2397808 8421910 2445676 8234344
3748957 1565416 3886047 1536140
6879765 8230953 6911512 8067185
3348065 8471771 3414533 8316016
2874880 2973445 2942047 2834964
2335753 8047316 2491895 7982265
8833716 2368476 8901027 2236143
2842661 7601176 2882065 7457430
5185423 2112010 5223546 1948972
5348867 7837822 5468383 7760419
2869271 6778934 2963116 6719029
568774 8858770 668892 8810748
1531625 2716056 1583376 2567933
3083985 5343173 3217286 5298682
5643181 2328148 5733471 2248365
3242943 5534366 3341555 5471345
7363749 4955560 7564462 4909243
7895421 8739140 7983931 8644311
5793101 6261981 5892383 6172185
2806298 4957488 2855359 4764012
3319412 91747 3406900 0
3529960 7066647 3682291 6998776
1060517 6585353 1147946 6447779
7023959 8426588 7167212 8388718
3560071 9000000 3653541 8880511
354352 1342906 440576 1206708
3341816 806082 3529722 768764
4757466 8295910 4929905 8238224
1812560 8906391 1907824 8860152
2141110 8943312 2296401 8918523
3783410 5027061 3938292 4957488
7788978 9000000 7901375 8946662
5875215 5380093 5949050 5309173
3950759 8234344 4102987 8185415
8896413 1655502 9000000 1572941
7911255 8003034 7983931 7908208
7426692 4636281 7510639 4520033
2501843 112416 2706409 59131
2708385 4436537 2784861 4342782
8687238 2112010 8755881 2017984
4388236 1203144 4449876 1053606
3064654 6889014 3101071 6719029
8696306 101164 8808195 0
4284833 5654931 4350740 5504241
5701711 7237631 5759757 7081776
6236982 8083003 6302626 7996059
1753257 283113 1820953 191849
163418 4356692 232296 4251740
2404917 4436537 2564945 4381560
3238690 8505715 3272920 8333520
3889480 8909084 4019665 8854998
799412 4635348 842912 4486825
8356334 6036345 8453761 5925495
3653541 8565573 3785645 8498333
6527127 369827 6646024 323143
4572189 4680833 4772492 4623736
5783905 1603293 5959478 1552716
2371489 2320154 2477876 2274057
5460666 2877926 5528284 2727494
3553549 8318983 3653541 8234344
2759414 1347850 2846697 1229625
522303 5655904 568471 5506223
4470006 7095662 4680201 7065660
1391544 3603765 1445728 3485217
3543762 5763568 3626567 5624927
814264 8501151 931795 8444911
4832111 6324579 4922263 6245285
2575352 2590935 2662309 2536981
6060117 7824620 6141219 7691234
5670372 7034884 5757611 6910907
3424259 8234344 3491643 8149306
7594927 6060744 7727977 5983498
4121610 2989358 4198547 2845457
7260604 8556995 7406241 8532813
6207294 5190723 6290287 5131368
6738167 2654390 6813744 2559165
8454159 4006404 8527319 3875341
7827981 1800116 7906763 1722891
3028013 2727814 3170084 2641759
8641380 4224379 8811171 4163197
6344902 5798804 6386976 5580589
2861423 8631182 2921527 8560967
7265913 2791644 7363749 2676181
5924006 6056304 6037968 6014279
227410 1419241 354352 1364149
1974650 1654535 2070303 1568285
7321602 747897 7398930 646490
6813523 1705253 6986199 1666407
5811985 554241 5869876 373654
3563747 3242221 3650008 3137440
7573550 6695749 7659043 6657337
1342638 5401542 1407854 5297464
2513039 5724743 2561558 5522496
3830659 490978 3873303 390970
2477876 2320154 2554322 2252840
6069210 929684 6225833 869687
7429074 555111 7539869 451955
5153775 8577329 5284873 8509510
1309530 3603765 1391544 3490365
4682858 4225363 4772492 4087035
5133359 7237631 5188553 7099950
1867281 4159789 1981402 4085452
366420 1869161 398368 1705708
7816949 6916428 7894267 6858457
4281436 5991637 4354764 5941220
8145985 8747401 8259440 8671993
1296809 1566400 1391544 1445333
1583376 2606831 1677963 2509291
1731790 5724743 1787844 5550291
4866182 3463181 5006473 3376954
2927302 6001867 3035270 5908570
1751648 7672032 1802251 7487544
6883612 451955 7059544 405817
3580412 2759484 3657658 2700638
3886047 1466983 4007761 1389327
7508353 7679651 7580152 7617670
6938311 8361789 7023959 8230953
1991017 6298631 2049423 6094550
7758478 2422038 7858262 2367559
3157585 7212235 3205939 6998776
7557689 3308273 7706960 3251025
3624168 6719029 3714510 6636885
4618049 353273 4667416 243557
5391820 5953113 5454686 5802361
0 2436164 88886 2365540
6091959 1807475 6154755 1669771
7498395 6544251 7566779 6455838
278391 7089029 371840 6998492
1869366 2029033 1981084 1957627
3938292 5135222 4060815 5058306
2312574 5802900 2440899 5724743
8773120 4501055 8888512 4398235
8486002 1428438 8604072 1358147
4993280 783732 5113052 695688
4374968 3089843 4548412 3060045
