8000 500000 500000 
17941 129937 20985 117091
438052 21699 450378 18671
491404 103356 494426 96060
356762 333647 363408 327550
426443 71180 432268 66519
303966 25150 306564 16983
232766 18706 237390 12154
207599 130031 212966 122229
35858 342337 38426 337446
326826 79509 328366 70536
186332 252221 188586 242879
293685 162098 302140 156492
67631 379902 76166 376364
192865 67739 197005 60713
102541 185612 110512 180855
248783 175111 256032 169221
246291 462878 254644 458196
475691 35179 479088 29903
92455 4001 99924 0
440585 251556 443754 242346
470525 15864 475367 12778
237512 104486 244727 99375
88524 320062 94906 314534
141860 40793 148228 33817
62415 200102 67399 193613
44352 257808 50245 251078
312096 350037 319063 343998
293541 474436 297671 466741
207239 14527 213851 9397
76889 299342 82925 293838
282288 198987 290148 194063
399008 291237 400665 281167
487339 284733 493918 277754
315355 363240 323797 359287
290880 5841 296816 0
312045 100336 322076 97849
115392 260306 120356 253072
457622 417230 462192 411423
22653 500000 26797 490561
423052 149519 430192 144933
304091 332628 307599 326386
362325 23278 365069 14571
141576 156533 144578 149489
125102 138400 131370 131132
360389 223789 365845 218283
0 7723 5557 4647
454629 248919 459640 242346
372034 500000 378811 494839
358925 440562 361355 432594
275607 116229 283871 111890
37558 404931 41518 396582
401853 12660 405019 0
384172 207890 390737 201862
22917 328987 30336 323810
174146 262290 180253 255993
435939 170947 437812 159571
203489 92340 206926 81428
399162 140922 406216 136680
356555 249739 360389 244566
347650 49391 351387 43262
448000 69390 459367 66051
326747 10335 339972 7630
455561 292067 460646 285137
243291 126992 252050 122597
113857 142194 120356 137945
212723 409579 220727 406388
347732 477099 352082 470986
360389 168543 367191 163199
480048 485400 487017 479028
180253 263221 186332 255993
395831 176791 404033 173625
58520 306667 62215 298648
312465 436162 316067 427226
380860 102018 384830 92111
169851 315831 180355 312110
293365 86742 297489 77646
460311 32062 469398 26960
482004 459667 486998 450680
116353 191508 120356 182068
332684 22923 342911 21001
125785 6697 131045 0
194581 195475 198242 189137
492098 17960 500000 15313
419108 216469 425107 213163
292935 57122 299812 53944
292935 63197 303529 60539
419596 412224 423132 400015
208866 331944 214342 325724
402466 360006 406211 350159
349573 337502 356762 331070
374378 404501 382087 401090
438052 46069 445978 43270
250900 490816 255584 485658
161093 33531 167975 29616
449165 92753 451904 84118
375510 14571 378293 8163
106873 16795 110690 8750
202352 123203 207599 116229
314530 411436 322798 408055
450820 318015 457652 312274
369707 333647 374412 323563
406211 453518 410410 447920
459367 60419 463320 53742
265646 224701 273424 218798
104586 380061 113690 376364
427882 201862 431254 190342
394337 235986 398589 226961
421352 474081 426393 465544
353075 6767 359590 0
162179 326727 169851 322950
143944 481820 145944 470727
151885 454965 160427 452268
34698 54329 40217 50480
35858 217402 40113 209838
97089 145990 103460 138611
458071 453806 466875 449337
65015 151797 67399 138593
100272 54716 106873 51015
84092 138596 91210 133178
487497 49391 494319 43082
172584 399505 180143 396582
131591 368237 137833 363349
368121 116229 373220 107462
186783 213116 194581 208888
279832 352345 287257 347752
398191 61006 403909 55545
300199 25150 303966 16983
168777 296838 178788 292195
19392 426425 23423 420003
336035 70644 343666 65940
360529 116229 368121 111230
383798 337068 393560 333647
135846 5294 144263 0
233014 130923 236716 121612
37467 188247 41420 184322
175470 342102 180355 337538
480048 489500 487017 485400
135846 16456 144263 13146
479259 336718 483610 330404
134212 165917 137312 160828
417292 159571 421870 149519
396167 39562 399548 29336
135065 194014 138870 182684
303529 86726 307817 79509
141474 114118 151320 112493
481240 116229 484503 106575
139923 182684 144957 177449
446565 361233 454629 356380
460805 485956 463808 479028
237512 94536 251127 92340
385475 440323 388853 432835
468106 353435 479259 349946
348452 244566 353768 240373
96716 100931 104425 97261
404867 257515 409344 251207
455777 405246 457622 396484
81427 481281 86068 478515
127417 396582 130871 392268
172750 106296 182342 103369
62521 210157 67399 205615
188648 312248 192118 302606
214342 331944 223748 326873
176311 491794 182848 485334
120356 212954 126150 206168
215944 176664 218296 165436
372451 29030 384717 25318
40066 176115 46497 171065
418953 431242 425474 426602
254448 208063 261338 202828
464832 303437 467575 298819
288120 236916 292770 230613
92122 424059 95082 416490
71653 159102 74580 148172
334694 265691 338895 258731
68354 314732 76070 310216
295399 25150 297694 16983
369005 353440 377940 350779
312096 339457 318614 332634
444956 193251 457417 189462
202297 6370 213851 2333
276092 432799 279832 420571
79742 200185 84092 193052
454726 5970 460311 0
300310 178073 311362 173836
194581 453008 199485 447748
136739 256239 141615 252799
194581 307698 198547 300233
18043 30871 24910 24559
446587 399139 451169 395744
81904 43264 84935 35150
432725 370176 437978 365554
457622 430000 462238 423357
177602 352680 186552 349175
98237 248125 103416 244055
252027 318015 256175 309741
433146 349946 435687 341555
391438 262786 394294 254577
360360 408185 368609 405303
321029 174231 325987 168148
88524 324874 94906 320062
279832 327161 288351 322270
120356 232400 126150 227999
406211 411349 410320 405456
341408 53096 346330 49391
67399 248191 71177 236773
353655 284877 360389 279459
358761 197516 360389 186323
328657 91224 333979 87857
207900 193202 212146 185455
239262 376527 243693 367521
49831 65750 54238 55772
142092 170220 146055 165917
127518 405953 138658 401897
215812 131716 222918 127588
160427 415919 176120 413336
28115 272820 32942 265060
460646 292067 464832 283700
389781 229010 394337 221687
150205 215303 156629 208978
128312 360121 137833 356350
430843 190342 437812 187196
476064 128610 486183 124324
339684 91224 344612 87266
194581 136655 202352 131123
187942 57993 197005 54213
400689 303595 407755 296977
450461 242346 456254 235541
31944 481062 34653 469283
432491 119619 438713 116229
128547 78594 131978 71342
273642 248604 279266 241650
213851 55263 217217 49391
437812 168436 442893 162073
212668 232655 216581 226978
0 200898 7368 195165
457472 479028 463085 475072
283275 265663 292609 261504
248272 120700 257608 116229
261821 484785 268846 482114
208795 379014 216022 373634
269908 440560 276802 438167
357617 169093 360389 159571
190443 352580 194581 342102
154203 433248 157646 421819
322365 318015 324855 309317
151885 446397 155724 437708
241897 200436 246875 193708
50245 224695 59796 219855
435608 386585 440436 381037
406211 355622 409829 349946
14791 229959 19523 222309
487497 40622 493445 33598
223748 329309 233166 324247
392797 84118 400690 79509
54238 56023 58618 49793
479593 403564 483601 396484
182342 99243 185325 92340
74381 429910 85214 425668
74936 88181 79971 84245
58520 282357 67399 278893
182378 178341 187935 172378
0 4647 5557 0
0 68287 5575 60470
261670 497101 265766 491834
24509 170518 31916 164595
49484 363043 53856 358931
94202 393501 97993 386142
263008 260617 271331 255992
24910 42980 27465 25885
422405 10322 429885 5663
42873 97600 48021 91007
361965 472222 366265 467208
74438 236773 79501 232384
194581 125180 202352 120457
402004 148529 406216 140922
35858 315814 41508 312023
489967 112792 492445 106575
361980 61011 364877 49391
296922 236916 303254 229822
428475 324288 434039 318015
35858 250988 42272 244110
25843 216683 31460 211088
349573 365235 351720 356181
42155 417034 44253 410576
243044 226653 250435 221624
288691 275791 293161 268575
55101 184909 61536 178223
295141 426197 304234 422055
408277 39034 415694 35686
45957 495948 55920 492625
109174 126026 113559 119352
415650 90134 423515 84118
144578 152230 150601 148516
161824 21721 166259 16050
138453 64611 142923 57546
42873 31258 52035 26944
75853 262784 78857 252998
137833 364376 143103 360052
319314 401436 322353 394536
256813 236916 261338 231345
339441 163295 351109 159571
135821 205992 141722 200668
483601 403564 489549 396484
120356 131132 124045 120541
310686 244928 323002 242433
437812 193258 444956 189462
21631 60470 26668 57037
293941 363066 304091 360904
182848 497213 188755 489262
95523 441157 99744 432894
343135 318015 348618 314767
440896 433414 446201 429239
203405 75079 208935 71571
422423 84118 432268 81435
136739 264235 141615 256239
266771 410628 269826 397840
472157 167395 478742 161619
175816 184818 188871 182684
8394 487417 13153 481385
264149 365275 268231 359172
194581 397275 199109 391624
17860 396582 21408 390854
491404 86475 500000 84118
267826 7414 270267 0
148228 71571 153359 66317
323199 481909 332005 476765
254827 251482 258924 245144
66561 344996 70530 337675
297212 318015 302757 313214
90926 350497 94895 346177
237937 493122 242610 485448
160448 377185 163551 367918
28052 284577 35858 281713
310686 242433 317989 236916
471325 96170 475277 89096
389781 235986 394337 229010
194581 379014 200670 371280
61595 45209 65061 37338
102562 350497 106193 341490
497154 486970 500000 479028
124521 46771 130040 38206
424458 36697 433254 32990
362858 451024 369732 447232
425199 131318 430192 123122
126150 238912 130767 233888
301349 135079 305203 127873
107476 253072 110104 244055
20921 445454 27049 439564
44793 54998 49831 50170
488002 252831 492052 249290
103416 253072 107476 244055
456589 321271 465708 318015
99396 410704 104752 406482
216022 373415 223748 371280
316122 105720 322076 100336
102541 163262 115304 161266
191878 238912 194581 232571
15152 456637 17442 445454
322808 451669 332097 450034
182342 107563 190784 104137
375601 79509 380701 72701
120356 259954 127587 253519
157523 320189 162547 314978
422423 60667 428909 57714
388985 165043 395831 159571
323199 487860 332005 484712
418062 10322 422405 0
398779 398833 402221 390172
378415 92111 382677 83765
260464 356595 264149 352737
201930 149199 206951 141464
39128 352592 41623 344996
9249 140236 18000 134794
213851 18621 219109 13102
188811 355999 194581 352580
328925 469827 332005 463523
40085 151545 46497 146919
27465 27868 35045 25885
410410 469712 413020 457489
30862 85377 37338 83442
388292 87616 392797 79509
404033 199678 413815 196612
322156 224828 326253 217538
262515 352737 266604 343064
262153 55802 273518 52321
270458 98423 275607 92340
130248 442266 134536 435477
311547 295542 314972 284877
271652 127873 277415 119630
127489 277878 135785 273481
466646 381037 474935 376225
279832 393514 283304 388848
442592 412011 451169 408900
321842 190723 324938 182221
321842 193615 330067 190723
28793 4975 37981 0
229297 304787 233873 299035
395431 327789 399816 318015
413020 466320 415453 457489
60126 390010 63972 385210
274801 30024 279596 24146
283275 291060 287598 286027
251957 392477 262166 388420
464832 294601 474187 291267
151885 421819 160427 416490
369675 386860 371896 376164
341301 370702 348062 365235
56882 258187 62297 253334
233696 251482 241096 245463
54241 24116 59581 18253
218478 434386 220727 424090
326088 14571 330275 10335
228332 133588 233014 125778
331684 313810 339842 308882
341104 207849 343496 201769
389600 43406 399548 39562
142790 131132 149136 127078
472841 29903 476996 21600
457622 411423 462192 402153
48021 94533 49711 85776
351943 496180 360374 493848
295194 246223 299917 236916
415089 74456 420394 67934
472349 150986 476064 139340
39864 222803 50245 219894
274801 32399 285220 30024
77637 396582 82176 389728
322808 456099 332097 451669
113857 137945 120356 131962
384673 165043 388985 159571
20285 37001 24910 30871
4242 244305 6656 236743
407100 91252 415650 86284
325437 116229 330801 110467
87789 186219 90147 174620
262166 389443 269826 385194
436877 71719 440773 62737
413595 215860 419108 210699
354574 350525 356762 342076
144992 440575 151885 435477
170693 465990 174692 458083
229393 332435 239262 329309
476064 143193 486183 140498
463808 483128 474319 479028
27037 79779 32383 76743
90147 260306 99948 255981
83628 500000 89879 493826
271652 119630 284246 116229
15440 54028 21631 48655
131862 273481 135785 267783
411443 323137 416285 318015
230449 372755 239262 370964
404033 166845 413815 164589
403950 124459 411533 120678
272457 346988 276633 342426
42608 138593 44925 127477
474606 318015 483875 316511
0 439786 5658 433481
145630 256380 149588 248778
34698 50480 40217 42980
21249 225525 25843 217472
184992 172378 194581 169122
377940 365235 386820 362851
398125 8410 401853 0
63856 37338 67399 26944
414099 53460 422423 49391
31916 153913 36008 146919
299130 145977 306803 142615
135785 272511 140519 264235
228011 99557 234003 92340
406211 493876 418953 490184
152642 182684 165548 179819
364529 303460 367856 297526
380639 473264 385475 463523
49218 83695 53550 78395
4067 272820 9079 267277
155739 3410 166259 0
415453 466320 418953 457489
64064 205615 67399 200102
418953 455628 428435 452639
0 217472 9268 213045
146597 21721 151993 13866
466160 53742 472431 49391
239979 208817 243964 200436
262933 175111 265294 163834
461869 189462 463693 178189
397336 344352 406211 339988
216918 159523 222918 154292
448000 80063 459367 77543
16766 266255 24870 262875
26154 303790 29005 291823
387055 293264 400689 291237
310686 275791 312852 265099
273967 195179 277184 186072
11254 195050 13470 188247
70283 421750 80271 420244
482794 41121 487497 32351
497479 84118 500000 74648
53838 406664 63330 403936
236629 474084 243555 471606
